"","locus","BG11_Control","BG11_Lys","difference","Gene name","Product"
"2778","slr1901",0.151838877810484,-0.40431980205682,0.556158679867304,"slr1901","ATP-binding protein of ABC transporter"
"2779","slr1902",0.213783878709058,-0.270114200000454,0.483898078709513,"slr1902","putative transposase [ISY120a: 851653 - 852454]"
"2780","slr1903",0.102743036953157,-0.316202139224007,0.418945176177163,"slr1903","putative transposase [ISY120a: 851653 - 852454]"
"2781","slr1906",0.0879365262194756,-0.297516743908512,0.385453270127988,"slr1906","hypothetical protein"
"2782","slr1907",-1.34560153984838,-1.27369215144975,-0.0719093883986324,"slr1907","hypothetical protein"
"2783","slr1908",0.346001314904212,-0.304306630785621,0.650307945689833,"slr1908","probable porin"
"2784","slr1909",-0.102399204651814,0.0858953929842313,-0.188294597636045,"slr1909","two-component response regulator NarL subfamily"
"2785","slr1911",0.862038829512587,-0.176926419008856,1.03896524852144,"slr1911","hypothetical protein"
"2786","slr1912",0.128861551929731,0.176602273474215,-0.0477407215444842,"slr1912","putative PP2C-type protein phosphatase"
"2787","slr1913",-0.369367488139234,-0.477688010716201,0.108320522576967,"slr1913","hypothetical protein"
"2788","slr1914",-0.825288357176909,-0.20022443176681,-0.625063925410099,"slr1914","hypothetical protein"
"2789","slr1915",0.563827446386975,0.0109546940830422,0.552872752303933,"slr1915","hypothetical protein"
"2790","slr1916",0.419602622250355,0.592536276284278,-0.172933654033923,"slr1916","probable esterase"
"2791","slr1917",0.110723941767252,0.383170210312883,-0.272446268545631,"slr1917","hypothetical protein"
"2792","slr1918",0.26213576943529,0.402252888514157,-0.140117119078868,"slr1918","hypothetical protein"
"2793","slr1919",-0.0420625193743418,-0.725110829875954,0.683048310501612,"slr1919","hypothetical protein"
"2794","slr1920",0.00368644763728678,-0.260091047753934,0.263777495391221,"slr1920","unknown protein"
"2795","slr1923",-0.0211513164376504,-0.865216933065326,0.844065616627675,"slr1923","hypothetical protein"
"2796","slr1924",0.150813965382182,0.482488195313054,-0.331674229930872,"slr1924","D-alanyl-D-alanine carboxypeptidase;  periplasmi c protein"
"2797","slr1926",-0.649143119917868,-0.573879312967573,-0.0752638069502947,"slr1926","hypothetical protein"
"2798","slr1927",0.309200311224443,-0.0381851363266365,0.34738544755108,"slr1927","hypothetical protein"
"2799","slr1928",-0.14401909102451,0.41862988325997,-0.56264897428448,"pilA5","type 4 pilin-like protein"
"2800","slr1929",-1.35933860579415,0.602539827003625,-1.96187843279778,"pilA6","type 4 pilin-like protein"
"2801","slr1930",0.169445180527789,0.111193598821135,0.0582515817066541,"pilA7","type 4 pilin-like protein"
"2802","slr1931",-0.108336190379284,-0.0825189765760773,-0.0258172138032065,"pilA8","type 4 pilin-like protein"
"2803","slr1932",0.00176147439903869,0.102856097272619,-0.101094622873581,"slr1932","unknown protein"
"2804","slr1934",-2.20043319700269,-2.10617535744015,-0.0942578395625335,"slr1934","pyruvate dehydrogenase E1 component;  alpha subu nit"
"2805","slr1935",0.36131498067103,4.5783155827022,-4.21700060203117,"slr1935","hypothetical protein"
"2806","slr1938",-0.17880056158342,-0.987237831990657,0.808437270407236,"slr1938","putative translation initiation factor EIF-2b s ubunit 1"
"2807","slr1939",0.0137535733635304,0.180538039082084,-0.166784465718554,"slr1939","unknown protein"
"2808","slr1940",0.421221785388514,0.0449764428726099,0.376245342515904,"slr1940","periplasmic protein;  function unknown"
"2809","slr1942",-0.0630323390022394,-0.79763287092652,0.734600531924281,"kaiC3","circadian clock protein KaiC homolog"
"2810","slr1944",0.153865814436347,0.160325298384985,-0.00645948394863749,"slr1944","periplasmic protein;  function unknown"
"2811","slr1946",-0.752366114055358,-0.736064678096345,-0.0163014359590123,"slr1946","hypothetical protein"
"2812","slr1949",-4.39986957557189,-1.71695830382929,-2.68291127174259,"slr1949","hypothetical protein"
"2813","slr1950",-0.626190975569762,2.23652002510468,-2.86271100067445,"ctaA","copper-transporting P-type ATPase CtaA"
"2814","slr1951",0.2516190874122,0.143887641850328,0.107731445561873,"slr1951","hypothetical protein"
"2815","slr1956",0.51706679910298,-0.0325282940966572,0.549595093199637,"slr1956","unknown protein"
"2816","slr1957",-0.456770919363495,-0.0629049690057986,-0.393865950357697,"slr1957","hypothetical protein"
"2817","slr1958",-0.137576870980866,-0.0431413589499671,-0.0944355120308987,"slr1958","unknown protein"
"2818","slr1959",-0.663410788640721,-0.158341474301217,-0.505069314339505,"slr1959","unknown protein"
"2819","slr1962",-0.123027733564671,-0.16338260658826,0.0403548730235889,"slr1962","probable extracellular solute-binding protein"
"2820","slr1963",0.315520299055727,0.213863588820495,0.101656710235232,"slr1963","water-soluble carotenoid protein"
"2821","slr1964",-0.67171140163478,-0.306819048894417,-0.364892352740363,"slr1964","hypothetical protein"
"2822","slr1966",0.146528201921887,-0.275974036754245,0.422502238676132,"slr1966","hypothetical protein"
"2823","slr1968",-0.00238631699600445,0.299509425073385,-0.30189574206939,"slr1968","unknown protein"
"2824","slr1969",0.490802627973825,-0.471460879608113,0.962263507581938,"hik24","two-component sensor histidine kinase"
"2825","slr1970",0.204853363259683,-0.230659618145244,0.435512981404927,"slr1970","hypothetical protein"
"2826","slr1971",-0.185436703853149,-0.248458101871554,0.0630213980184052,"slr1971","hypothetical protein"
"2827","slr1972",0.546771855754433,-0.227230885158122,0.774002740912555,"ycf81","hypothetical protein YCF81"
"2828","slr1974",0.262182903982799,-1.22458084478195,1.48676374876474,"slr1974","GTP binding protein"
"2829","slr1975",0.0954255755095091,0.0974524116169787,-0.00202683610746965,"slr1975","N-acylglucosamine 2-epimerase"
"2830","slr1977",1.53113684487934,0.388165940016829,1.14297090486251,"slr1977","hypothetical protein"
"2831","slr1978",-0.349381562342881,0.393698908134419,-0.7430804704773,"slr1978","hypothetical protein"
"2832","slr1980",0.178269123960871,0.0612109957042386,0.117058128256633,"slr1980","unknown protein"
"2833","slr1982",0.766017999456759,0.0821556642570879,0.683862335199671,"slr1982","two-component response regulator CheY subfamily"
"2834","slr1983",0.648494044928208,0.0493854859971026,0.599108558931105,"slr1983","two-component hybrid sensor and regulator"
"2835","slr1990",-0.161421340284038,-1.02240840594685,0.860987065662815,"slr1990","hypothetical protein"
"2836","slr1992",0.278079846820136,0.127099957999604,0.150979888820532,"gpx2","glutathione peroxidase-like NADPH peroxidase"
"2837","slr1998",0.000471926781563076,-0.349308822097008,0.349780748878571,"slr1998","hypothetical protein"
"2838","slr1999",-0.143461726469552,0.308391830955743,-0.451853557425295,"slr1999","hypothetical protein"
"2839","slr2000",-0.566499085667481,1.36448160377019,-1.93098068943767,"slr2000","hypothetical protein"
"2840","slr2001",-1.19616200125403,-0.644810927513595,-0.551351073740432,"cphB","cyanophycinase"
"2841","slr2002",0.0124176387551187,0.377297309020721,-0.364879670265603,"cphA","cyanophycin synthetase"
"2842","slr2003",-0.154562292038918,0.131632944419471,-0.286195236458388,"slr2003","hypothetical protein"
"2843","slr2004",-0.0447594980863795,-0.215381899763597,0.170622401677217,"slr2004","periplasmic protein;  function unknown"
"2844","slr2005",-0.0682284975991865,-0.272302432179129,0.204073934579942,"slr2005","periplasmic protein;  function unknown"
"2845","slr2006",0.268563747530097,3.33080124133735,-3.06223749380725,"slr2006","hypothetical protein"
"2846","slr2008",0.0651936222475761,2.12735390303938,-2.0621602807918,"slr2008","hypothetical protein"
"2847","slr2010",-0.0685197513803205,0.199318738298402,-0.267838489678723,"slr2010","hypothetical protein"
"2848","slr2011",0.256959348882424,-0.145567347017799,0.402526695900223,"slr2011","hypothetical protein"
"2849","slr2012",0.0510535834957574,0.248404684911853,-0.197351101416095,"slr2012","hypothetical protein"
"2850","slr2013",-0.0908843386639095,0.26890994870162,-0.359794287365529,"slr2013","hypothetical protein"
"2851","slr2015",0.0645536726328487,0.298566607021166,-0.234012934388317,"pilA9","type 4 pilin-like protein;  essential for motili ty"
"2852","slr2016",-0.0134583582653075,0.336128795773921,-0.349587154039228,"pilA10","type 4 pilin-like protein;  essential for motili ty"
"2853","slr2017",0.0658241334508084,0.275408478845081,-0.209584345394272,"pilA11","type 4 pilin-like protein;  essential for motili ty"
"2854","slr2018",-0.0454480003270458,0.14332300639437,-0.188771006721416,"slr2018","unknown protein"
"2855","slr2019",0.282861055326529,0.0200946386308988,0.26276641669563,"slr2019","ATP-binding protein of ABC transporter"
"2856","slr2024",0.152796375405953,-0.0152188814510441,0.168015256856997,"slr2024","two-component response regulator CheY subfamily"
"2857","slr2025",-0.385174003477961,-0.0133339709172376,-0.371840032560723,"slr2025","hypothetical protein"
"2858","slr2027",-0.269430453947877,0.142242974634417,-0.411673428582294,"slr2027","unknown protein"
"2859","slr2030",0.195348957605565,-0.0168215031014166,0.212170460706982,"slr2030","hypothetical protein"
"2860","slr2031",-0.715349192949516,-0.68184798302735,-0.0335012099221652,"rsbU","putative PP2C-type protein phosphatase;  gene re quired to recover from the nitrogen or sulfate starvation induced stationary phase"
"2861","slr2034",0.244422963032915,-0.236484280380073,0.480907243412988,"ycf48","putative homolog of plant HCF136;  which is esse ntial for stability or assembly of photosystem II"
"2862","slr2037",0.227273547723232,-0.126010404691408,0.35328395241464,"slr2037","unknown protein"
"2863","slr2038",0.0299643490823822,0.0817536109845006,-0.0517892619021183,"slr2038","hypothetical protein"
"2864","slr2042",-2.97658285003769,-2.43355813347029,-0.543024716567395,"slr2042","hypothetical protein"
"2865","slr2044",-0.0739949225513156,0.220376973197023,-0.294371895748338,"slr2044","zinc transport system ATP-binding protein"
"2866","slr2045",-0.00253384815471887,-0.618633917136395,0.616100068981676,"slr2045","zinc transport system permease protein"
"2867","slr2046",0.0848282010048202,0.278248044219352,-0.193419843214532,"slr2046","unknown protein"
"2868","slr2048",-0.207569945161014,-1.14179095979712,0.934221014636106,"slr2048","periplasmic protein;  function unknown"
"2869","slr2049",0.0105337575153807,-0.853982072428683,0.864515829944063,"ycf58","hypothetical protein YCF58"
"2870","slr2052",-1.26341644698155,-1.29643300817338,0.0330165611918367,"slr2052","hypothetical protein"
"2871","slr2053",0.378874817789446,0.0940036982445216,0.284871119544924,"slr2053","putative hydrolase"
"2872","slr2059",0.777775972233786,0.0144095553493731,0.763366416884412,"slr2059","iron-sulfur cluster binding protein homolog"
"2873","slr2060",-0.767682734325637,-0.899675754343467,0.13199302001783,"slr2060","hypothetical protein"
"2874","slr2062",0.166275376837393,0.149157328978291,0.0171180478591015,"slr2062","putative transposase [ISY052a: 1420842 - 142233 1]"
"2875","slr2070",-1.62459687845365,-1.15301205357853,-0.471584824875117,"slr2070","hypothetical protein"
"2876","slr2071",0.063587676607399,-0.0377477041500611,0.10133538075746,"slr2071","unknown protein"
"2877","slr2073",0.696948093052739,-0.120153271547297,0.817101364600036,"ycf50","hypothetical protein YCF50"
"2878","slr2077",0.358651286321841,0.571948714591344,-0.213297428269503,"slr2077","probable ABC transporter;  periplasmic binding p rotein"
"2879","slr2078",0.0450893594147099,0.683717214993571,-0.638627855578861,"slr2078","hypothetical protein"
"2880","slr2079",0.301571979184802,-0.181921212799524,0.483493191984326,"slr2079","putative glutaminase"
"2881","slr2080",-0.303030539710905,-0.139833515450362,-0.163197024260543,"slr2080","hypothetical protein"
"2882","slr2084",0.130905817169367,0.141807702595166,-0.0109018854257983,"slr2084","hypothetical protein"
"2883","slr2092",0.129645131869428,0.187227747376332,-0.0575826155069047,"slr2092","hypothetical protein"
"2884","slr2095",0.142784479495785,0.266445808642981,-0.123661329147196,"slr2095","putative transposase [ISY120c: 1561629 - 156243 0]"
"2885","slr2096",0.151926228015072,0.173211743720646,-0.0212855157055738,"slr2096","putative transposase [ISY120c: 1561629 - 156243 0]"
"2886","slr2098",-0.558818546606605,-0.544304315434369,-0.0145142311722364,"hik21","two-component hybrid sensor and regulator"
"2887","slr2099",-2.28240496896648,-2.07045249256056,-0.211952476405916,"hik40","two-component hybrid sensor and regulator"
"2888","slr2100",-1.68008526907924,-0.746130274229855,-0.933954994849382,"slr2100","two-component response regulator"
"2889","slr2101",-0.031778688253257,-0.154823510709021,0.123044822455764,"slr2101","hypothetical protein"
"2890","slr2103",0.194317577590037,0.376056749770726,-0.181739172180689,"slr2103","hypothetical protein"
"2891","slr2104",0.171341079439609,-0.000645976553354214,0.171987055992963,"hik22","two-component hybrid sensor and regulator"
"2892","slr2105",0.00629280506088741,0.705206547219656,-0.698913742158768,"slr2105","hypothetical protein"
"2893","slr2111",-0.0562422442965856,-0.0259848099307881,-0.0302574343657975,"slr2111","unknown protein"
"2894","slr2115",0.0780688461369169,0.287704888610707,-0.20963604247379,"slr2115","unknown protein"
"2895","slr2117",1.09307330458034,0.408107938624355,0.684965365955985,"slr2117","hypothetical protein"
"2896","slr2118",-0.0255994713189128,0.114443113351582,-0.140042584670495,"slr2118","unknown protein"
"2897","slr2119",0.0232798318541413,1.49808867166823,-1.47480883981409,"slr2119","unknown protein"
"2898","slr2120",0.177677382772435,0.187222987259803,-0.00954560448736805,"slr2120","hypothetical protein"
"2899","slr2121",0.0992982528593297,-0.0116618691286921,0.110960121988022,"slr2121","hypothetical protein"
"2900","slr2122",0.0194674824456881,-0.0683259354675213,0.0877934179132094,"slr2122","hypothetical protein"
"2901","slr2123",0.370903880153192,0.54122208252521,-0.170318202372017,"slr2123","similar to D-3-phosphoglycerate dehydrogenase"
"2902","slr2124",0.034183087396315,0.557422638581341,-0.523239551185026,"slr2124","3-oxoacyl-[acyl-carrier protein] reductase"
"2903","slr2125",0.0571961881020085,-0.0333693119529641,0.0905655000549725,"slr2125","hypothetical protein"
"2904","slr2126",0.302946280931049,0.298318607899541,0.00462767303150785,"slr2126","probable glycosyltransferase"
"2905","slr2127",-0.548631120238275,0.0646653761773467,-0.613296496415622,"slr2127","hypothetical protein"
"2906","slr2128",-0.392284605915714,-0.260556965270154,-0.131727640645559,"slr2128","hypothetical protein"
"2907","slr2131",-0.349097480343979,-1.21022003997592,0.861122559631945,"slr2131","RND multidrug efflux transporter"
"2908","slr2141",-0.468920080353221,-0.883125630233897,0.414205549880676,"slr2141","hypothetical protein"
"2909","slr2144",0.635138007825229,0.538406729348145,0.0967312784770843,"slr2144","periplasmic protein;  function unknown"
"2910","slr5005",-0.477308696966764,0.920613469810186,-1.39792216677695,"slr5005","hypothetical protein"
"2911","slr5010",0.0878893572178608,-0.0395195386662226,0.127408895884083,"slr5010","hypothetical protein"
"2912","slr5012",0.05730086545597,0.524734994088451,-0.467434128632481,"slr5012","hypothetical protein"
"2913","slr5013",0.101968420527722,0.0411746494924208,0.0607937710353013,"slr5013","hypothetical protein"
"2914","slr5016",0.13664429751172,0.0686087465844503,0.06803555092727,"slr5016","hypothetical protein"
